Bill Date,Due Date,Bill ID,Accounts Payable,Vendor Name,Entity Discount Percent,Payment Terms,Payment Terms Label,Bill Number,PurchaseOrder,Currency Code,Exchange Rate,SubTotal,Total,Balance,TotalRetentionAmountFCY,TotalRetentionAmountBCY,TCS Amount,Vendor Notes,Terms & Conditions,Adjustment,Adjustment Description,Adjustment Account,Branch ID,Branch Name,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Bill Status,Created By,Product ID,MRP,Is Tax Calculated on Label Price,Item Name,Account,Account Code,Description,Quantity,Usage unit,Tax Amount,Item Total,Is Billable,Reference Invoice Type,Source of Supply,Destination of Supply,GST Treatment,GST Identification Number (GSTIN),TDS Calculation Type,TDS TaxID,TDS Name,TDS Percentage,TDS Section Code,TDS Section,TDS Amount,TCS Tax Name,TCS Percentage,Nature Of Collection,SKU,UPC,MPN,EAN,ISBN,Warehouse Name,Rate,Discount Type,Is Discount Before Tax,Discount,Discount Amount,HSN/SAC,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Tax ID,Tax Name,Tax Percentage,Tax Type,Item TDS Name,Item TDS Percentage,Item TDS Amount,Item TDS Section Code,Item TDS Section,Item Exemption Code,Item Type,Batch ID,Batch Reference#,Manufacturer Batch#,Manufactured Date,Expiry Date,Quantity In,Serial Numbers,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Supply Type,ITC Eligibility,Entity Discount Amount,Discount Account,Discount Account Code,Item Discount Account,Item Discount Account Code,Is Landed Cost,Customer Name,Project Name,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Loaction,CF.Customs duty 
2024-12-10,2024-12-10,99381000019167115,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due On Receipt,ESS/OV/044-12/24,,INR,1.00,17900.00,17900.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000186036,,FALSE,Government Stamping Fee / Expense for 50kg,Inventory Asset,,,28.00,nos,0.00,9380.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF50,,,,,Cochin,335.00,entity_level,true,0.00,0.0,76061190,,,Received,28.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2024-12-10,2024-12-10,99381000019167115,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due On Receipt,ESS/OV/044-12/24,,INR,1.00,17900.00,17900.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000548525,,FALSE,Government Stamping Fee /Expense for 300kg,Inventory Asset,,,10.00,nos,0.00,4150.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF300,,,,,Cochin,415.00,entity_level,true,0.00,0.0,76061190,,,Received,10.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2024-12-10,2024-12-10,99381000019167348,Accounts Payable,SCANGLE INDIA PRIVATE LIMITED,0.00,0,Due On Receipt,INV24-003,,INR,1.00,100000.00,118000.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000019095001,,FALSE,SCANGLE-All IN ONE POS TERMINAL SGT-665 15.6,Inventory Asset,,"15.6 INCH ANDROID POS
 RK3566/2GB+ 32GB SSD
 80MM PRINTER
 ANDROID 11
 WITH WEIGHING ",2.00,nos,8640.00,48000.00,false,,KL,KL,business_gst,32ABECS7718M1ZZ,item_level,,,0.00,,,0.000,,,,SGT665TS156,,,,,Cochin,24000.00,entity_level,true,0.00,0.0,84705010,,,Received,2.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,4320.00,4320.00,0.00,0.00,4320.00,4320.00,0.00,0.00,,
2024-12-10,2024-12-10,99381000019167348,Accounts Payable,SCANGLE INDIA PRIVATE LIMITED,0.00,0,Due On Receipt,INV24-003,,INR,1.00,100000.00,118000.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000019095020,,FALSE,SCANGLE-All IN ONE POS TERMINAL SGT-665 15.6 (AI),Inventory Asset,,"15.6 INCH ANDROID POS
 RK3566/2GB+ 32GB SSD
 80MM PRINTER
 ANDROID 11
 AI CAMERA
 WITH WEIGHING",2.00,nos,9360.00,52000.00,false,,KL,KL,business_gst,32ABECS7718M1ZZ,item_level,,,0.00,,,0.000,,,,AIPOS,,,,,Cochin,26000.00,entity_level,true,0.00,0.0,84705010,,,Received,2.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,4680.00,4680.00,0.00,0.00,4680.00,4680.00,0.00,0.00,,
2024-12-13,2024-12-13,99381000019167480,Accounts Payable,Ahammed Sha & Co.,0.00,0,Due On Receipt,GST/2024-25/375,,INR,1.00,7500.00,8100.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Consultancy Charges,,3CEB Filing (23-24),1.00,,1350.00,7500.00,false,,KL,KL,business_gst,32ALTPA9728P1ZE,entity_level,99381000004863203,194J - Professional Fees,10.00,194J,Section 194 J,750.000,,,,,,,,,,7500.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,675.00,675.00,0.00,0.00,675.00,675.00,0.00,0.00,,
2024-12-13,2024-12-13,99381000019195127,Accounts Payable,Ahammed Sha & Co.,0.00,0,Due On Receipt,GST/2024-25/376,,INR,1.00,3000.00,3240.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Consultancy Charges,,"TDS Filing
FY 24-25
Q1 & Q2",1.00,,540.00,3000.00,false,,KL,KL,business_gst,32ALTPA9728P1ZE,entity_level,99381000004863203,194J - Professional Fees,10.00,194J,Section 194 J,300.000,,,,,,,,,,3000.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,270.00,270.00,0.00,0.00,270.00,270.00,0.00,0.00,,
2024-12-09,2024-12-09,99381000019195147,Accounts Payable,Sanoft Technologies Private Limited,0.00,0,Due On Receipt,INV-000102,,INR,1.00,71250.00,82650.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000003083031,Head Office,false,,,,,Paid,Safna,99381000016247834,,FALSE,Cloud Service Charge - Standard (1 month),Cloud charges,,Advance Key,50.00,Lumpsum,1350.00,7500.00,false,,KL,KL,business_gst,32ABFCS0413E1Z1,entity_level,99381000002805051,Payment of contractors for Others,2.00,194C,Section 194 C,1425.000,,,,YESCSC005,,,,,,150.00,entity_level,true,0.00,0.0,998314,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,675.00,675.00,0.00,0.00,675.00,675.00,0.00,0.00,,
2024-12-09,2024-12-09,99381000019195147,Accounts Payable,Sanoft Technologies Private Limited,0.00,0,Due On Receipt,INV-000102,,INR,1.00,71250.00,82650.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000003083031,Head Office,false,,,,,Paid,Safna,99381000004019927,,FALSE,Cloud Service Charge - Standard,Cloud charges,,,25.00,Lumpsum,6750.00,37500.00,false,,KL,KL,business_gst,32ABFCS0413E1Z1,entity_level,99381000002805051,Payment of contractors for Others,2.00,194C,Section 194 C,1425.000,,,,YESCSC001,,,,,,1500.00,entity_level,true,0.00,0.0,998314,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,3375.00,3375.00,0.00,0.00,3375.00,3375.00,0.00,0.00,,
2024-12-09,2024-12-09,99381000019195147,Accounts Payable,Sanoft Technologies Private Limited,0.00,0,Due On Receipt,INV-000102,,INR,1.00,71250.00,82650.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000003083031,Head Office,false,,,,,Paid,Safna,99381000004019927,,FALSE,Cloud Service Charge - Standard,Cloud charges,,,25.00,Lumpsum,4725.00,26250.00,false,,KL,KL,business_gst,32ABFCS0413E1Z1,entity_level,99381000002805051,Payment of contractors for Others,2.00,194C,Section 194 C,1425.000,,,,YESCSC001,,,,,,1050.00,entity_level,true,0.00,0.0,998314,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,2362.50,2362.50,0.00,0.00,2362.50,2362.50,0.00,0.00,,
2024-12-12,2024-12-12,99381000019248025,Accounts Payable,ELECTRONIC CABLE CENTRE,0.00,0,Due On Receipt,ECC/4210/24-25,,INR,1.00,70.00,83.00,0.00,0.00,0.00,,,,0.40,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Office Expenses,,USB CABLE AM-AM COMM 1.5 MTR,1.00,,12.60,70.00,false,,KL,KL,business_gst,32AAAFE5450A1Z9,item_level,,,0.00,,,0.000,,,,,,,,,,70.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,6.30,6.30,0.00,0.00,6.30,6.30,0.00,0.00,,
2024-12-12,2024-12-12,99381000019248061,Accounts Payable,Matha Electronics,0.00,0,Due On Receipt,D3859,,INR,1.00,405.00,478.00,0.00,0.00,0.00,,,,0.10,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Office Expenses,,Materials for servicing,1.00,,72.90,405.00,false,,KL,KL,business_gst,32ACEPJ7316E1Z2,item_level,,,0.00,,,0.000,,,,,,,,,,405.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,36.45,36.45,0.00,0.00,36.45,36.45,0.00,0.00,,
2024-12-16,2024-12-16,99381000019305105,Accounts Payable,A J Logistics,0.00,0,Due On Receipt,607,,INR,1.00,19500.00,22815.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Container Handling Charges,,Container Handling charge,1.00,,3510.00,19500.00,false,,KL,KL,business_gst,32CEAPP2292H1ZN,entity_level,99381000002864335,Payment of contractors HUF/Indiv,1.00,194C,Section 194 C,195.000,,,,,,,,,,19500.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,true,,,9.00,9.00,0.00,0.00,1755.00,1755.00,0.00,0.00,1755.00,1755.00,0.00,0.00,,
2024-12-16,2024-12-16,99381000019305137,Accounts Payable,A J Logistics,0.00,0,Due On Receipt,608,,INR,1.00,17500.00,20475.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Container Handling Charges,,Container Handling charge,1.00,,3150.00,17500.00,false,,KL,KL,business_gst,32CEAPP2292H1ZN,entity_level,99381000002864335,Payment of contractors HUF/Indiv,1.00,194C,Section 194 C,175.000,,,,,,,,,,17500.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,true,,,9.00,9.00,0.00,0.00,1575.00,1575.00,0.00,0.00,1575.00,1575.00,0.00,0.00,,
2024-11-01,2024-11-01,99381000019305187,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103902304,,INR,1.00,8.34,9.84,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,1.50,8.34,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,8.34,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,1.50,0.00,,
2024-11-02,2024-11-02,99381000019305209,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103904858,,INR,1.00,93.89,110.79,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,16.90,93.89,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,93.89,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,16.90,0.00,0.00,0.00,16.90,0.00,,
2024-11-03,2024-11-03,99381000019305231,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103907446,,INR,1.00,261.24,308.26,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,47.02,261.24,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,261.24,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,47.02,0.00,0.00,0.00,47.02,0.00,,
2024-11-04,2024-11-04,99381000019305253,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103910415,,INR,1.00,232.74,274.63,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,41.89,232.74,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,232.74,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,41.89,0.00,0.00,0.00,41.89,0.00,,
2024-11-05,2024-11-05,99381000019305275,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103913336,,INR,1.00,272.26,321.27,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,49.01,272.26,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,272.26,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,49.01,0.00,0.00,0.00,49.01,0.00,,
2024-11-06,2024-11-06,99381000019305297,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103916325,,INR,1.00,113.43,133.85,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,20.42,113.43,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,113.43,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,20.42,0.00,0.00,0.00,20.42,0.00,,
2024-11-15,2024-11-15,99381000019305319,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103943637,,INR,1.00,433.20,511.18,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,77.98,433.20,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,433.20,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,77.98,0.00,0.00,0.00,77.98,0.00,,
2024-11-16,2024-11-16,99381000019305341,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103946659,,INR,1.00,358.48,423.01,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,64.53,358.48,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,358.48,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,64.53,0.00,0.00,0.00,64.53,0.00,,
2024-11-17,2024-11-17,99381000019305363,Accounts Payable,Facebook India Online Services Pvt. Ltd.,0.00,0,Due On Receipt,ADS137-103949436,,INR,1.00,22.99,27.13,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Face book add,1.00,,4.14,22.99,false,,HR,KL,business_gst,06AABCF5150G1ZZ,item_level,,,0.00,,,0.000,,,,,,,,,,22.99,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,4.14,0.00,0.00,0.00,4.14,0.00,,
2024-11-26,2024-11-26,99381000019372906,Accounts Payable,CLICKTECH RETAIL PRIVATE LIMITED -MH,0.00,0,Due On Receipt,BOM7-1779526,,INR,1.00,432.17,484.03,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,," BonKaso Blueprint Premium Eco-friendly 3 Ply Corrugated
 Packing Box for Secure Shipping, Moving, Courier & Goods
 Transportation, Brown, 5x5x5 Inches - (Pack of 50) |
 B0CD7Q5J25 ( B0CD7Q5J25 ) ",1.00,,51.86,432.17,false,,MH,KL,business_gst,27AAJCC9783E1Z7,item_level,,,0.00,,,0.000,,,,,,,,,,432.17,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006180,IGST12,12.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,12.00,0.00,0.00,0.00,51.86,0.00,0.00,0.00,51.86,0.00,,
2024-12-18,2024-12-18,99381000019413787,Accounts Payable,Moulavi Books and Sports,0.00,0,Due On Receipt,W3378,,INR,1.00,814.82,928.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Gift Paper,1.00,,66.96,558.04,false,,KL,KL,business_gst,32ANWPK5601L1ZP,item_level,,,0.00,,,0.000,,,,,,,,,,558.04,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006192,GST12,12.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,6.00,6.00,0.00,0.00,33.48,33.48,0.00,0.00,33.48,33.48,0.00,0.00,,
2024-12-18,2024-12-18,99381000019413787,Accounts Payable,Moulavi Books and Sports,0.00,0,Due On Receipt,W3378,,INR,1.00,814.82,928.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Stationary Items,1.00,,46.22,256.78,false,,KL,KL,business_gst,32ANWPK5601L1ZP,item_level,,,0.00,,,0.000,,,,,,,,,,256.78,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,23.11,23.11,0.00,0.00,23.11,23.11,0.00,0.00,,
2024-12-11,2024-12-11,99381000019413924,Accounts Payable,PMS SOFTINFO TECHNOLOGIES PVT LTD,0.00,0,Due On Receipt,24-25-1170,PO-00270,INR,1.00,57000.00,67260.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000003083031,Head Office,false,,,,,Paid,Safna,99381000002007019,,FALSE,Motherboard PMS 63,Inventory Asset,,,300.00,nos,9990.00,55500.00,false,,RJ,KL,business_gst,08AAECP8296N1ZI,item_level,,,0.00,,,0.000,,,,MP63,,,,,Head Office,185.00,entity_level,true,0.00,0.0,84239020,,PO-00270,,,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,9990.00,0.00,0.00,0.00,9990.00,0.00,,
2024-12-11,2024-12-11,99381000019413924,Accounts Payable,PMS SOFTINFO TECHNOLOGIES PVT LTD,0.00,0,Due On Receipt,24-25-1170,PO-00270,INR,1.00,57000.00,67260.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000003083031,Head Office,false,,,,,Paid,Safna,99381000003152296,,FALSE,Freight,Cost of Goods Sold,,,1.00,Lumpsum,270.00,1500.00,false,,RJ,KL,business_gst,08AAECP8296N1ZI,item_level,,,0.00,,,0.000,,,,FREIGH,,,,,,1500.00,entity_level,true,0.00,0.0,996819,,PO-00270,,,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,270.00,0.00,0.00,0.00,270.00,0.00,,
2024-12-13,2024-12-13,99381000019415053,Accounts Payable,SREEKRISHNA TRADERS,0.00,0,Due On Receipt,B2B-2142/24-25,PO-00271,INR,1.00,9843.60,12600.00,0.00,0.00,0.00,,,,0.20,Adjustment,Other Expenses,99381000003083031,Head Office,false,,,,,Paid,Safna,99381000010253573,,FALSE,UPLUS BATTERY 4V 4.5AH,Inventory Asset,,,60.00,nos,2756.20,9843.60,false,,KL,KL,business_gst,32AECFS0538R1ZR,item_level,,,0.00,,,0.000,,,,BU445,,,,,Head Office,164.06,entity_level,true,0.00,0.0,85072000,,PO-00271,,,99381000000006224,GST28,28.00,Tax Group,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,14.00,14.00,0.00,0.00,1378.10,1378.10,0.00,0.00,1378.10,1378.10,0.00,0.00,,
2024-12-19,2024-12-19,99381000019415179,Accounts Payable,Universal Tools and Abrasives,0.00,0,Due On Receipt,B2B1964/24-25,,INR,1.00,258.14,305.00,0.00,0.00,0.00,,,,0.40,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Plant and Machinery,,screw driver set,1.00,,46.46,258.14,false,,KL,KL,business_gst,32AABFU3623N1Z6,item_level,,,0.00,,,0.000,,,,,,,,,,258.14,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,23.23,23.23,0.00,0.00,23.23,23.23,0.00,0.00,,
2024-12-19,2024-12-19,99381000019420394,Accounts Payable,Moulavi Books and Sports,0.00,0,Due On Receipt,W3399,,INR,1.00,169.49,200.00,0.00,0.00,0.00,,,,0.01,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Thermocol 25mm,1.00,,30.50,169.49,false,,KL,KL,business_gst,32ANWPK5601L1ZP,item_level,,,0.00,,,0.000,,,,,,,,,,169.49,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,15.25,15.25,0.00,0.00,15.25,15.25,0.00,0.00,,
2024-12-19,2024-12-19,99381000019420428,Accounts Payable,CHERUPUSHPAM DIGITAL PRESS,0.00,0,Due On Receipt,CDPB2425/3492,,INR,1.00,438.94,518.00,0.00,0.00,0.00,,,,0.06,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Design Charge,1.00,,27.00,150.00,false,,KL,KL,business_gst,32AATFC5256F1ZE,item_level,,,0.00,,,0.000,,,,,,,,,,150.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,13.50,13.50,0.00,0.00,13.50,13.50,0.00,0.00,,
2024-12-19,2024-12-19,99381000019420428,Accounts Payable,CHERUPUSHPAM DIGITAL PRESS,0.00,0,Due On Receipt,CDPB2425/3492,,INR,1.00,438.94,518.00,0.00,0.00,0.00,,,,0.06,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Sticker printing (Christmas),1.00,,52.00,288.94,false,,KL,KL,business_gst,32AATFC5256F1ZE,item_level,,,0.00,,,0.000,,,,,,,,,,288.94,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,26.00,26.00,0.00,0.00,26.00,26.00,0.00,0.00,,
2024-12-23,2024-12-23,99381000019420656,Accounts Payable,THE NEW INDIA ASSURANCE CO LIMITED- KERALA,0.00,0,Due On Receipt,76230031240300031353,,INR,1.00,7211.00,8509.00,0.00,0.00,0.00,,,,0.02,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Insurance Charges,,Tiago Insurance,1.00,,1297.98,7211.00,false,,KL,KL,business_gst,32AAACN4165C4ZX,item_level,,,0.00,,,0.000,,,,,,,,,,7211.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,648.99,648.99,0.00,0.00,648.99,648.99,0.00,0.00,,
