Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Branch Name,Project Name,HSN/SAC,GST Treatment,Destination of Supply,Source of Supply,GST Identification Number (GSTIN),Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Exemption Code,Tax Amount,ITC Eligibility,Expense Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Expense Amount,Total,Supply Type,Reference#,Is Billable,Customer Name,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,Loaction
2024-01-02,111005000926:Int.Coll:02-12-2023 to 01-01-2024,Bank Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4709,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1.000000,1.000,,S94834119,false,,99381000012410928,,,false,
2024-01-01,Int.Coll:3812693712:02-12-2023 to 01-01-2024,Bank OD Interest,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4710,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,57364.000000,57364.000,,,false,,99381000012414060,,,false,
2024-01-03,"SentIMPS400310796135SHALIMA K /FDRLX9417/IB   CLEA
Salary for the month of Dec 2023",Cleaning Help,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4711,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3000.000000,3000.000,,,false,,99381000012418610,,,false,
2024-01-04,SentIMPS400416754638SHALIMA K /FDRLX9417/IB   FB Add,Advertisement expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4712,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000012437103,,,false,
2024-01-04,MIN/Jio Payment/202401042143/974011/,Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4713,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S28566700,false,,99381000012437159,,,false,
2024-01-05,NACH-10-DR-HDFC BANK LIMITED-xxxxxxxxx8427,HDFC Car Loan-Tiago,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4714,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,9488.000000,9488.000,,,false,,99381000012453951,,,false,
2024-01-05,UPI/400513896168/UPI Pay/shalimathomas@o//ICI5319d8ee1e5e438ca3730569beed42c7/,Water Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4715,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,280.000000,280.000,,S37539062,false,,99381000012462263,,,false,
2024-01-05,"EZY/UPICCMDR_""400579492292""050124",Bank Charges,,ICICI -Mumbai-NEW,ICICI000010,,Head Office,,,out_of_scope,,,,4716,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,9.940000,9.940,,S36956940,false,,99381000012462413,,,false,
2024-01-06,IB: ETAX TIN2 0029119575,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4717,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000012486311,,,false,
2024-01-06,IB: ETAX TIN2 0029119323,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4718,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,11713.000000,11713.000,,,false,,99381000012486331,,,false,
2024-01-06,IB: ETAX TIN2 0029119030,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4719,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6132.000000,6132.000,,,false,,99381000012486351,,,false,
2024-01-10,"MIN/Jio Payment/202401100903/115552/
ELDHO",Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4720,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S87600533,false,,99381000012560717,,,false,
2024-01-11,MIN/Jio Payment/202401111312/367137/,Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4721,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S1731393,false,,99381000012602025,,,false,
2024-01-12,SentIMPS401213533190SHALIMA K /FDRLX9417/IB   ADVE,Advertisement expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4722,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000012628248,,,false,
2024-01-13,"SentIMPS401316250175Robindas P/HDFCX8211/IB   HYDE
Hederabad trip expense",Marketing expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4723,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,18000.000000,18000.000,,,false,,99381000012648771,,,false,
2024-01-17,"INF/INFT/035040156791/Biju
Water and Milk for DB",Refreshments/utility expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4724,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,190.000000,190.000,,S59650058,false,,99381000012702532,,,false,
2024-01-17,INF/NEFT/035038713821/SBIN0070218/Fuelstampingsti/ELDHO,Fuel Expenses,,ICICI -Mumbai-NEW,ICICI000010,,Cochin,,,out_of_scope,,,,4725,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1100.000000,1100.000,,S58610518,false,,99381000012702552,,,false,
2024-01-19,INF/INFT/035060358511/Biju,Office Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4726,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,608.000000,608.000,,S79134300,false,,99381000012718469,,,false,
2024-01-08,,Shuhaib,,Shuhaib Advertisement,,,Cochin,,,out_of_scope,,,,4727,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,8304.000000,8304.000,,,false,,99381000012718811,,,false,
2024-01-01,,Binsha -Salary,,Binsha Shajahan,,,Cochin,,,out_of_scope,,,,4728,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15300.000000,15300.000,,,false,,99381000012718829,,,false,
2024-01-01,,Mustafa - Service-Salary,,Mustafa -Service,,,Cochin,,,out_of_scope,,,,4729,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000012718847,,,false,
2024-01-01,,Biju - Salary,,Biju B,,,Cochin,,,out_of_scope,,,,4730,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,22688.000000,22688.000,,,false,,99381000012718865,,,false,
2024-01-01,,Eldho- Salary,,Eldho Baby,,,Cochin,,,out_of_scope,,,,4731,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,19000.000000,19000.000,,,false,,99381000012718883,,,false,
2024-01-01,,Shalima- Salary,,Shalima K T,,,Cochin,,,out_of_scope,,,,4732,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,26279.000000,26279.000,,,false,,99381000012718901,,,false,
2024-01-01,,Vishnu Mohan- Salary,,Vishnu M,,,Cochin,,,out_of_scope,,,,4733,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,14208.000000,14208.000,,,false,,99381000012718919,,,false,
2023-12-30,SentIMPS336414780952Robindas P/HDFCX8211/IB   HYDERABAD TRIP,Marketing expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4734,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000012718945,,,false,
2024-01-01,,Robindas - Salary,,Robindas,,,Cochin,,,out_of_scope,,,,4735,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,20000.000000,20000.000,,,false,,99381000012718965,,,false,
2024-01-01,,Namrata Kumari-Salary,,Namrata Kumari,,,Cochin,,,out_of_scope,,,,4736,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15000.000000,15000.000,,,false,,99381000012718983,,,false,
2024-01-20,PG KSEB WSS,Electricity Charge,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4737,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,22791.780000,22791.780,,,false,,99381000012722337,,,false,
2024-01-20,SentIMPS402011515594SARAVANAN /ICICX6024/IB   LAPT,Office Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4738,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,800.000000,800.000,,,false,,99381000012722397,,,false,
2024-01-20,,Refreshments/utility expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,4739,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,119.000000,119.000,,,false,,99381000012754397,,,false,
2024-01-23,UPI/402374883668/UPI Pay/varshasajeesh49//ICIf1374be7712f494e8f4bdde80132aacb/,Water Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4740,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,140.000000,140.000,,S6976949,false,,99381000012773125,,,false,
2024-01-24,MIN/Jio Payment/202401241037/760498/,Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4741,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S17003314,false,,99381000012798478,,,false,
2024-01-25,MPS/N K M SUPER/202401251547/596422/ERNAKULAM,Refreshments/utility expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4742,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1350.500000,1350.500,,S30639214,false,,99381000012827133,,,false,
2024-01-29,SentIMPS402915772707V and V As/BARBX7750/IB   TRACKON,Postage and courier,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4744,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1310.000000,1310.000,,,false,,99381000012876941,,,false,
2024-01-31,SentIMPS403116934909SARAVANAN /ICICX6024/IB   LAPT,Office Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4745,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4100.000000,4100.000,,,false,,99381000012902132,,,false,
2024-02-02,Int.Coll:3812693712:02-01-2024 to 01-02-2024,Bank OD Interest,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4746,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,60507.000000,60507.000,,,false,,99381000012906658,,,false,
2024-02-01,INF/INFT/035166425911/Biju,Fuel Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4747,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,700.000000,700.000,,S98107370,false,,99381000012909618,,,false,
2024-02-01,MIN/Jio Payment/202402011615/502555/,Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4748,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,149.000000,149.000,,S1111248,false,,99381000012909638,,,false,
2024-02-01,"INF/INFT/035171057401/Biju
Biju & Robin  To Kalamassery warehouse",Travelling expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4749,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,200.000000,200.000,,S2106586,false,,99381000012909658,,,false,
2024-02-02,SentIMPS403312938257Faisal a k/HDFCX1475/SALARY,Faisal A K- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4750,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,13055.000000,13055.000,,,false,,99381000012927613,,,false,
2024-02-02,SentIMPS403312939259ashish Geo/SBINX5764/SALARY,Asish George-Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4751,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10981.000000,10981.000,,,false,,99381000012927633,,,false,
2024-02-02,SentIMPS403312940028Babu m t/SBINX9197/SALARY,Babu Thomas- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4752,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12201.000000,12201.000,,,false,,99381000012927653,,,false,
2024-02-02,SentIMPS403312940585Mahipal sa/FDRLX9908/SALARY,Mahipal Samban- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4753,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,35981.000000,35981.000,,,false,,99381000012927673,,,false,
2024-02-02,SentIMPS403312941159Jyothish k/CNRBX3189/SALARY,Jyotish K- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4754,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,13568.000000,13568.000,,,false,,99381000012927693,,,false,
2024-02-02,SentIMPS403312942256Vijayakuar/SBINX4202/SALARY,Vijayakumar S- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4755,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10981.000000,10981.000,,,false,,99381000012927713,,,false,
2024-02-02,SentIMPS403312942770Shiju pk/SIBLX2765/SALARY,Shiju P K- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4756,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,14056.000000,14056.000,,,false,,99381000012927733,,,false,
2024-02-02,MB:SENT TO HAREESH.R/SALARY,Harish R- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4757,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,14178.000000,14178.000,,,false,,99381000012927753,,,false,
2024-02-02,UPI/403310154845/interweighing/varshasajeesh49//ICI1369e4855cd34946824964938f32fc92/,Water Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4758,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,140.000000,140.000,,S10260044,false,,99381000012929697,,,false,
2024-02-03,SentIMPS403416691894SHALIMA K /FDRLX9417/IB   CLEA,Cleaning Help,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4759,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3000.000000,3000.000,,,false,,99381000012957321,,,false,
2024-02-05,NACH-10-DR-HDFC BANK LIMITED-xxxxxxxxx8427,HDFC Car Loan-Tiago,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4760,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,9488.000000,9488.000,,,false,,99381000012981387,,,false,
2024-02-05,MPS/CAKE HUT GR/202402051028/494858/KOCHI,Refreshments/utility expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4761,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,900.000000,900.000,,S43420345,false,,99381000012983421,,,false,
2024-02-06,IB: ETAX TIN2 0029609761,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4762,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4844.000000,4844.000,,,false,,99381000012998843,,,false,
2024-02-06,IB: ETAX TIN2 0029609929,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4763,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12198.000000,12198.000,,,false,,99381000012998863,,,false,
2024-02-06,IB: ETAX TIN2 0029610038,TDS Payable,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4764,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,300.000000,300.000,,,false,,99381000012998883,,,false,
2024-02-06,"MIN/Jio Payment/202402061319/786698/
Namratha",Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4765,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S60242491,false,,99381000012998921,,,false,
2024-02-06,,Shuhaib,,Shuhaib Advertisement,,,Cochin,,,out_of_scope,,,,4766,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6986.000000,6986.000,,,false,,99381000013024183,,,false,
2024-02-01,,Binsha -Salary,,Binsha Shajahan,,,Cochin,,,out_of_scope,,,,4767,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,17700.000000,17700.000,,,false,,99381000013024201,,,false,
2024-02-01,,Mustafa - Service-Salary,,Mustafa -Service,,,Cochin,,,out_of_scope,,,,4768,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000013024219,,,false,
2024-02-01,,Biju - Salary,,Biju B,,,Cochin,,,out_of_scope,,,,4769,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,26354.000000,26354.000,,,false,,99381000013024237,,,false,
2024-02-01,,Eldho- Salary,,Eldho Baby,,,Cochin,,,out_of_scope,,,,4770,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,19000.000000,19000.000,,,false,,99381000013024255,,,false,
2024-02-01,,Shalima- Salary,,Shalima K T,,,Cochin,,,out_of_scope,,,,4771,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25175.000000,25175.000,,,false,,99381000013024273,,,false,
2024-01-26,,Teslin- Salary,,Teslin Baby,,,Cochin,,,out_of_scope,,,,4772,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12588.000000,12588.000,,,false,,99381000013024291,,,false,
2024-02-01,,Vishnu Mohan- Salary,,Vishnu M,,,Cochin,,,out_of_scope,,,,4773,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15500.000000,15500.000,,,false,,99381000013024309,,,false,
2024-02-01,,Robindas - Salary,,Robindas,,,Cochin,,,out_of_scope,,,,4774,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,19667.000000,19667.000,,,false,,99381000013024327,,,false,
2024-02-01,,Namrata Kumari-Salary,,Namrata Kumari,,,Cochin,,,out_of_scope,,,,4775,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15000.000000,15000.000,,,false,,99381000013024345,,,false,
2023-12-26,Narkeet.com working gb- ICICI Credit card,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4776,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,480.000000,480.000,,,false,,99381000013030325,,,false,
2024-02-09,"SentIMPS404010733244ELDHO BABY/SBINX4059/IB   MALA
Malappuram and OV",Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4777,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3590.000000,3590.000,,,false,,99381000013043493,,,false,
2024-02-12,ATD-1xx9721-RTNCHGSFeb24GST,Bank Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4778,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,59.000000,59.000,,S33792202,false,,99381000013071338,,,false,
2024-02-13,SentIMPS404411790320AKASH ANTO/FDRLX7193/IB   TRAV,Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4779,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1756.000000,1756.000,,,false,,99381000013086533,,,false,
2024-02-13,SentIMPS404411794942SHALIMA K /FDRLX9417/IB   OFFI,Refreshments/utility expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4780,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1830.000000,1830.000,,,false,,99381000013086553,,,false,
2024-02-15,NMQAB Chg Dec-23 GST,Bank Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4782,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1403.680000,1403.680,,S62261472,false,,99381000013139188,,,false,
2024-02-16,NMQAB Chg Dec-23 GST,Bank Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4784,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,11.900000,11.900,,S76879817,false,,99381000013153590,,,false,
2024-02-08,Incentive for the month of Dec 2023,Biju Commission,,Biju B,,,Cochin,,,out_of_scope,,,,4785,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,20183.000000,20183.000,,,false,,99381000013153814,,,false,
2024-02-08,,Leave Encashment,,Eldho Baby,,,Cochin,,,out_of_scope,,,,4786,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4750.000000,4750.000,,,false,,99381000013153832,,,false,
2024-02-08,,Leave Encashment,,Shalima K T,,,Cochin,,,out_of_scope,,,,4787,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6183.000000,6183.000,,,false,,99381000013153850,,,false,
2024-02-08,Upselling incentive for the month of Dec 2023,Robindas - Commission,,Robindas,,,Cochin,,,out_of_scope,,,,4788,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,249.000000,249.000,,,false,,99381000013153874,,,false,
2024-02-08,,Namratha Kumari-Commision,,Namrata Kumari,,,Cochin,,,out_of_scope,,,,4789,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,950.000000,950.000,,,false,,99381000013153892,,,false,
2024-02-17,NMQAB Chg Dec-23 GST,Bank Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4790,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2124.420000,2124.420,,S85990329,false,,99381000013188429,,,false,
2024-02-19,UPI/405074486303/watercharge/shalimathomas@o//ICI1093869d667e4e34832fe18437e803e1/,Water Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4791,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,140.000000,140.000,,S96006174,false,,99381000013353640,,,false,
2024-02-22,"SentIMPS405312702295SHALIMA K /FDRLX9417/IB   CAMPAIGN CHARGES
Mathi scales,Venkatachalam and HMS",Marketing expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4792,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6500.000000,6500.000,,,false,,99381000013418585,,,false,
2024-02-22,"SentIMPS405312702631ELDHO BABY/SBINX4059/IB   UNLOADING CHARGES
THRISSUR",Labour charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4793,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3700.000000,3700.000,,,false,,99381000013418605,,,false,
2024-02-22,"SentIMPS405312703640ELDHO BABY/SBINX4059/IB   OV A

STAMPING",Fuel Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4794,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1114.000000,1114.000,,,false,,99381000013418625,,,false,
2024-02-22,MIN/RELIANCE RE/202402220949/633942/,Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,4795,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S25541818,false,,99381000013457889,,,false,
2024-02-14,DB Meeting,Meeting Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,4796,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6710.000000,6710.000,,,false,,99381000013505490,,,false,
